"w-100 href","ld_Fc","absolute src","z-2 href","br-100 src","z-2 href 2","br-100 src 2","z-2 href 4","br-100 src 4","f6","f2","f6 2","ld_Fc 2","di","normal","sans-serif","ld_Fc 3","ff-text-wrapper","b"
"https://www.walmart.com/ip/TT-TUXEDO-JEAN/16659724815?classType=VARIANT","Women's Tuxedo Jeans, 30"" Inseam, Sizes 0-20 $24.98","https://i5.walmartimages.com/seo/TT-TUXEDO-JEAN_ac07eb4a-4432-4cb7-bcc8-57032511978d.0082ff1e2513889c48bdd7f071b0feb2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","24","98","current price $24.98","Time and Tru","Women's Tuxedo Jeans, 30"" Inseam, Sizes 0-20","292","4 out of 5 Stars. 292 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT","Women's Capri Jeggings, Sizes XS-XXXL $14.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL_8547c438-ddfa-4c5f-91df-91626e8f3e23.2878a5ae76f45e6b3f9843dc80159a2f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","14","98","current price $14.98","Time and Tru","Women's Capri Jeggings, Sizes XS-XXXL","1237","4.5 out of 5 Stars. 1237 reviews","",""
"https://www.walmart.com/ip/TS-EMB-STR-JEGGING/16541508032?classType=VARIANT","Women's Plus High Rise Embellished Straight Leg Jegging, 29"" Inseam, Sizes 0X-5X $16.48 Was $27.98","https://i5.walmartimages.com/seo/TS-EMB-STR-JEGGING_f243a425-b6f2-46c5-b09d-d8142222352b.3b3695db228df500719541a31ccfc919.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","16","48","current price $16.48, Was $27.98","Terra & Sky","Women's Plus High Rise Embellished Straight Leg Jegging, 29"" Inseam, Sizes 0X-5X","103","4.4 out of 5 Stars. 103 reviews","",""
"https://www.walmart.com/ip/TS-BARREL-JEAN/15488615224?classType=VARIANT","Women's Plus High Rise Barrel Jeans, 28"" Inseam, Sizes 16W-24W $27.98","https://i5.walmartimages.com/seo/TS-BARREL-JEAN_d100c529-6c5f-4b74-b66e-333e6aa5e471.3a8a874053d93d9b43491a05d7cec929.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","27","98","current price $27.98","Terra & Sky","Women's Plus High Rise Barrel Jeans, 28"" Inseam, Sizes 16W-24W","87","3.8 out of 5 Stars. 87 reviews","",""
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Jeans-with-Belly-Band/2328457099?classType=VARIANT&athbdg=L1600","Best seller Women's Maternity Straight Jeans with Belly Band $23.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Maternity-Straight-Jeans-with-Belly-Band_5cf90a32-0b1a-497b-b553-98888a42787e.0439548b3b85d5e2033163025a1645aa.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","23","98","current price $23.98","Time and Tru","Women's Maternity Straight Jeans with Belly Band","126","4.4 out of 5 Stars. 126 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Size-28-Salty-Surf-Blue-Women-s-311-Shaping-Skinny-Jean/16154061157?classType=REGULAR","Size 28 Salty Surf Blue Women's 311 Shaping Skinny Jean $22.91 Was $26.99","https://i5.walmartimages.com/seo/Levi-s-Size-28-Salty-Surf-Blue-Women-s-311-Shaping-Skinny-Jean_9e23fd5e-5d23-4f26-8954-8eaa8e98dbbf.fe3ce2ea498198d35e6d4eb4ca2cb390.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","22","91","current price Now $22.91, Was $26.99","Levi's","Size 28 Salty Surf Blue Women's 311 Shaping Skinny Jean","1","5 out of 5 Stars. 1 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Wedgie-Icon-Fit-Ankle-Women-s-Jeans/3968039364?classType=REGULAR","Women's Premium Wedgie Icon Fit Jeans Life's Work Size 23 $31.00 Was $54.70","https://i5.walmartimages.com/seo/Wedgie-Icon-Fit-Ankle-Women-s-Jeans_0f10d3b3-af3d-4ce2-aa36-4a3ba1b4dc80.e25fb8c2f69e19e67f0ccddce29c93e6.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","31","00","current price Now $31.00, Was $54.70","Levi's","Women's Premium Wedgie Icon Fit Jeans Life's Work Size 23","30","3.7 out of 5 Stars. 30 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Women-s-501-Original-Shorts-Jazz-Solo-Medium-Indigo-29/1341821506?classType=VARIANT","Women's 501 Medium Wash High Rise Jazz Solo Distressed Original Denim - 56327-0251 29 $28.51","https://i5.walmartimages.com/seo/Levi-s-Women-s-501-Original-Shorts-Jazz-Solo-Medium-Indigo-29_927aeba0-9e0b-40f9-88ce-ad379c0fb892.b2e02e8ed4dc29f383f11939adfd429b.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","28","51","current price $28.51","Levi's","Women's 501 Medium Wash High Rise Jazz Solo Distressed Original Denim - 56327-0251 29","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-27-Waist/5926114068?classType=REGULAR","Denizen Levi's Women's Black High Rise Cotton Loose Taper Jeans Pants 27"" Waist $17.90","https://i5.walmartimages.com/seo/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-27-Waist_1e66335e-2cf9-4ca5-8dfa-7b3d2f4e1789.9dd0aab9c84b8e7e08650e85e87ff140.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","17","90","current price $17.90","Levi's","Denizen Levi's Women's Black High Rise Cotton Loose Taper Jeans Pants 27"" Waist","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/TS-CORE-JEGGING-STRA/17856367652?classType=VARIANT&athbdg=L1600","Best seller Women's Plus Signature Jegging Straight, Sizes 0X-5X $22.98","https://i5.walmartimages.com/seo/TS-CORE-JEGGING-STRA_c341f6e7-5383-4387-af9e-9dad5230599f.07fa4355597f955691bae36104914b8d.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/TS-CORE-JEGGING-STRA/17856367652?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a2c3ff5b-0d3d-4cc8-9ec0-f8ef007a4cab.dcc21553da0b5b0612d5e8ea3fb25a47.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/TS-CORE-JEGGING-STRA/17888057187?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/8f4e9610-c122-4586-bde6-ae62e03e1c53.06d0b6076a2a85453dc80dc51475b5cd.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","22","98","current price $22.98","Terra & Sky","Women's Plus Signature Jegging Straight, Sizes 0X-5X","26","3.9 out of 5 Stars. 26 reviews","Shipping arrives","Sat, Apr 18"
"https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jeggings-Sizes-0X-4X/15158954435?classType=VARIANT&athbdg=L1103","In 25+ people's carts Women's Plus High Rise Bootcut Jeggings, Sizes 0X-5X $19.98","https://i5.walmartimages.com/seo/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jeggings-Sizes-0X-4X_5beaf8af-ab13-46a5-865b-5b65d257124e.56c9aad029f958ba7e5fbce927d2fbfd.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jegging-30-Inseam-Sizes-0X-4X/15164961923?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/b6510018-f5f8-4472-b460-fc1d60018414.64ad5bb560ef3a3c134dffc11f61a834.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jegging-30-Inseam-Sizes-0X-4X/15143771385?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/c1811d28-8ba6-4316-aa54-36e62f7912f0.7e934224a7befe5db1509a60f2e1514d.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","19","98","current price $19.98","Terra & Sky","Women's Plus High Rise Bootcut Jeggings, Sizes 0X-5X","939","4.3 out of 5 Stars. 939 reviews","Pickup","today"
"https://www.walmart.com/ip/Levi-s-DARKEST-SKY-Women-s-311-Shaping-Skinny-Jeans-US-26Wx30L/223522903?classType=REGULAR","DARKEST SKY Women's 311 Shaping Skinny Jeans, US 26Wx30L $33.95","https://i5.walmartimages.com/seo/Levi-s-DARKEST-SKY-Women-s-311-Shaping-Skinny-Jeans-US-26Wx30L_bfdd3059-aa0e-45b4-a271-30f5adc2fcf0.a25fe5574fdf61a2dd8159deb1801f5c.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","33","95","current price $33.95","Levi's","DARKEST SKY Women's 311 Shaping Skinny Jeans, US 26Wx30L","156","4.1 out of 5 Stars. 156 reviews","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Women-s-724-High-Rise-Straight-Jeans-Shine-Til-Dawn-Size-28-Regular/19377216000?classType=REGULAR","Women's 724 High Rise Straight Jeans Shine Til Dawn Size 28 Regular $32.90","https://i5.walmartimages.com/seo/Levi-s-Women-s-724-High-Rise-Straight-Jeans-Shine-Til-Dawn-Size-28-Regular_cccf2eaf-35a5-4483-a15b-c131d6c0d9f5.6c881b54c3b546bda5f3b6f55a38212e.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","32","90","current price $32.90","Levi's","Women's 724 High Rise Straight Jeans Shine Til Dawn Size 28 Regular","","","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30/5148488891?classType=VARIANT","Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30) $28.99","https://i5.walmartimages.com/seo/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30_b416b3d1-8d5c-4a97-a327-3540e0559e43.b7fea27068fa600269485c122dc94cb9.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","28","99","current price $28.99","Levi's","Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30)","229","4.5 out of 5 Stars. 229 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-29-Waist/5693183069?classType=REGULAR","Denizen Levi's Women's Black High Rise Cotton Loose Taper Jeans Pants 29"" Waist $16.90","https://i5.walmartimages.com/seo/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-29-Waist_1e66335e-2cf9-4ca5-8dfa-7b3d2f4e1789.9dd0aab9c84b8e7e08650e85e87ff140.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","16","90","current price $16.90","Levi's","Denizen Levi's Women's Black High Rise Cotton Loose Taper Jeans Pants 29"" Waist","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/200836365?classType=VARIANT","Levi’s Women's Plus Size 720 High-Rise Super Skinny Jeans $31.99 $31.99/in","https://i5.walmartimages.com/seo/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans_a026cddb-aeaf-4110-8346-30448e9e60db.2a6c54c8a58a521006531cd7dc139e85.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/200836365?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3859fe9e-7374-4594-9047-f52bcedef04a.507f9fff27a7890e12958bc6ff4e55cc.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/312982753?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/561c4a85-6ed0-4715-9123-add7ff67e7a4.342652c6c76c2ebc86a6862ed41e9495.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","31","99","current price $31.99","Levi's","Levi’s Women's Plus Size 720 High-Rise Super Skinny Jeans","70","4.3 out of 5 Stars. 70 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Womens-Plus-Denim-Raw-Hem-Slim-Jeans/2785982275?classType=VARIANT","Womens 311 Shaping Cropped Jeans, Blue, Plus Size, 20W $31.99","https://i5.walmartimages.com/seo/Levi-s-Womens-Plus-Denim-Raw-Hem-Slim-Jeans_6433fdf9-20d1-41f2-aaf2-dbf6f8d23842.09d3e6f18d4cbec689aa278467c3d9d3.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","31","99","current price $31.99","Levi's","Womens 311 Shaping Cropped Jeans, Blue, Plus Size, 20W","5","4.2 out of 5 Stars. 5 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levis-Womens-711-Skinny-Jeans-Standard-25-Regular-So-Extra-Waterless/923137425?classType=VARIANT","Levis Womens 711 Skinny Jeans Standard 25 Regular So Extra Waterless $19.90","https://i5.walmartimages.com/seo/Levis-Womens-711-Skinny-Jeans-Standard-25-Regular-So-Extra-Waterless_dfd460f1-9fcd-4e46-99d1-115f3fe531d5.3b41ed66b8494222490fe6483b758c18.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","19","90","current price $19.90","Levi's","Levis Womens 711 Skinny Jeans Standard 25 Regular So Extra Waterless","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Maternity-Baby-Bump-Skinny-Jeans-X-Small-Blue-Laguna-waterless/963896375?classType=REGULAR","Signature by Levi Strauss & Co. Gold Label Women's Maternity Baby Bump Skinny Jeans X-Small Blue Laguna-waterless $20.00","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Maternity-Baby-Bump-Skinny-Jeans-X-Small-Blue-Laguna-waterless_ccabba0f-5959-4cac-9565-1c0e3acc2e56.7b19ac4a8bfbf22d85cdf83795cc5c9f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","20","00","current price $20.00","Levi Strauss Signature","Signature by Levi Strauss & Co. Gold Label Women's Maternity Baby Bump Skinny Jeans X-Small Blue Laguna-waterless","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Juniors-Mom-Jeans/261947906?classType=VARIANT","Signature by Levi Strauss & Co. Juniors' Mom Jeans $22.00","https://i5.walmartimages.com/seo/Signature-by-Levi-Strauss-Co-Juniors-Mom-Jeans_53b54930-1c97-49f5-9cdc-6815371a7a47.fb87c0bca5c7820f7ace77c7f80b48d2.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","22","00","current price $22.00","Levi Strauss Signature","Signature by Levi Strauss & Co. Juniors' Mom Jeans","3","5 out of 5 Stars. 3 reviews","Shipping arrives","Sat, Apr 18"
"https://www.walmart.com/ip/Levi-s-Womens-Ankle-Mid-Rise-Skinny-Fit-Jeans-Grey-26/15991256154?classType=REGULAR","Womens Ankle Mid Rise Skinny Fit Jeans, Grey, 26 $26.99","https://i5.walmartimages.com/seo/Levi-s-Womens-Ankle-Mid-Rise-Skinny-Fit-Jeans-Grey-26_dbf06189-69f2-4d87-a4b4-60102eb32b4c.8e3e2d029e3af857ee636dc1ae754721.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","26","99","current price $26.99","Levi's","Womens Ankle Mid Rise Skinny Fit Jeans, Grey, 26","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim/15776504104?classType=REGULAR","Women's 311 Shaping Skinny Jean, Size 30 $31.91","https://i5.walmartimages.com/seo/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim_ad75ed81-3b20-4297-933d-35668cd46b65.363fd6922555da9e892c00a7f4b06eb5.png?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","31","91","current price $31.91","Levi's","Women's 311 Shaping Skinny Jean, Size 30","4","4 out of 5 Stars. 4 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim/15753200560?classType=REGULAR","Ladies Medium Lapis Storm 311 Skinny Shaping Denim $20.00","https://i5.walmartimages.com/seo/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim_ad75ed81-3b20-4297-933d-35668cd46b65.363fd6922555da9e892c00a7f4b06eb5.png?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","20","00","current price $20.00","Levi's","Ladies Medium Lapis Storm 311 Skinny Shaping Denim","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans/911434702?classType=REGULAR","Gold Women's Totally Shaping Pull-on Skinny Jeans Mid-Rise Stretch Denim (Available in Plus Size) $32.99","https://i5.walmartimages.com/seo/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans_1bab11df-5aaa-430f-a08d-28845825167b_1.0deac41d580be57974904d21f37d463f.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","32","99","current price $32.99","Levi Strauss Signature","Gold Women's Totally Shaping Pull-on Skinny Jeans Mid-Rise Stretch Denim (Available in Plus Size)","","","Shipping arrives","Fri, Apr 17"
"https://www.walmart.com/ip/Levi-s-Womens-Utility-Straight-Leg-Jeans-Pink-25/18237372450?classType=REGULAR","Womens Utility Straight Leg Jeans, Pink, 25 $31.99","https://i5.walmartimages.com/seo/Levi-s-Womens-Utility-Straight-Leg-Jeans-Pink-25_ea05d2ea-7277-4bc0-86ec-aacef2338ab4.80b249ba7e1edc347b8c4042f9dfa912.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","31","99","current price $31.99","Levi's","Womens Utility Straight Leg Jeans, Pink, 25","","","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT","Womens High-Rise Shorts $23.95 Was $26.95","https://i5.walmartimages.com/seo/Levi-s-Womens-High-Rise-Shorts_ab81195b-af38-4dc3-bd6e-7dd903c8922a_1.67bfb732b8796319ceb07c67a53c14d4.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Levi-s-Original-Womens-High-Rise-Shorts/957194324?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/0c7c9a21-1d75-45f6-8d4d-56348db993bd.d1c61a96d08a5692cb0c276268a97663.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/cc919104-051d-4036-ba8f-bcd60692a611_1.65b473cb458b8e3e9fa04c0d8ffa5174.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","23","95","current price Now $23.95, Was $26.95","Levi's","Womens High-Rise Shorts","64","4.4 out of 5 Stars. 64 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Levi-s-Youth-Slim-Flex-Stretch-Denim/17064218658?classType=VARIANT","Youth Slim Flex Stretch Denim $23.99","https://i5.walmartimages.com/seo/Levi-s-Youth-Slim-Flex-Stretch-Denim_fd936127-f15d-4990-89a5-664a5116c6e7.d9206aa3c8d3c4d2d5353e715ca9de02.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","23","99","current price $23.99","Levi's","Youth Slim Flex Stretch Denim","799","4.8 out of 5 Stars. 799 reviews","Shipping arrives","in 3+ days"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/6130108822?classType=VARIANT&athbdg=L1600","Best seller Women's Maternity Straight Leg Jeans, 27"" Inseam, Sizes S-XXL $11.20","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL_0950ac63-461a-46a7-9190-7e381d7f5c32.ac8f8fb18c009880aea275a927f22aa0.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/5825435446?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/47243486-a60b-4e4a-9e68-51bbad765ceb.0cfa300587ad1961b8218516e0e95b4c.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","","","https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/6138364096?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/3a8f6c8e-3f12-4022-9d82-ae192c1cd5f7.a894fcc20604aec9259ca4c096e022cf.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","11","20","current price $11.20","Time and Tru","Women's Maternity Straight Leg Jeans, 27"" Inseam, Sizes S-XXL","212","4.2 out of 5 Stars. 212 reviews","Shipping arrives","today"
"https://www.walmart.com/ip/Levi-s-Womens-725-High-Rise-Boot-Cut-Jeans-Blue-Plus-Size-20W/5244938032?classType=VARIANT","Womens 725 High Rise Boot Cut Jeans, Blue, Plus Size, 20W $31.99","https://i5.walmartimages.com/seo/Levi-s-Womens-725-High-Rise-Boot-Cut-Jeans-Blue-Plus-Size-20W_6fc80033-b149-4061-991d-a589624fb1a7.0a7865e1decb0e0de0a4f324da726e73.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","","","","","","","$","31","99","current price $31.99","Levi's","Womens 725 High Rise Boot Cut Jeans, Blue, Plus Size, 20W","4","3.8 out of 5 Stars. 4 reviews","Free shipping, arrives","in 3+ days"
"https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15322371444?classType=VARIANT&athbdg=L1600","Best seller Women's High Rise Skinny Leg Denim Jegging, 28.5"" Inseam, Sizes XS-XXXL $17.98","https://i5.walmartimages.com/seo/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL_bda2bf0c-fc2b-4bbe-b89b-9289c3a3375b.1c0e4fd83142d619b4c4074aadc30117.jpeg?odnHeight=864&odnWidth=576&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15349162103?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/f810c2e8-21b8-457c-8378-ad0c8018e328.a6c4eb7be52dd894b1d2a9607a721021.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15349162101?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/708da734-35c4-48d3-a065-0b2b36566ab4.0cd82a4381d7413b19ddfcfe37829481.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15362356324?classType=undefined&variantFieldId=actual_color","https://i5.walmartimages.com/asr/a8742e1c-63a1-4f86-8020-025ab369f39c.6e9034a20df2a81cbde017768efb2a77.jpeg?odnHeight=30&odnWidth=30&odnBg=FFFFFF","$","17","98","current price $17.98","Time and Tru","Women's High Rise Skinny Leg Denim Jegging, 28.5"" Inseam, Sizes XS-XXXL","1174","4.2 out of 5 Stars. 1174 reviews","Pickup","today"
