retailer,product_id,url,product_name,brand,brand_type,color,current_price,regular_price,on_sale,discount_pct,rise,leg_shape,fit,inseam,fabric,pct_cotton,pct_natural_fiber,stretch,closure
Target,92176555,https://www.target.com/p/ellos-women-s-plus-size-capri-jegging-10-medium-stonewash/-/A-92176555,"Ellos Mid-Rise Stretch Capri Jegging - 10, Light Stonewash",ellos,National Brand,medium stonewash,39.99,72.9,true,45.1,regular,Skinny,Skinny Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,91387977,https://www.target.com/p/ellos-women-s-plus-size-slim-5-pocket-denim-capri-10-dark-stonewash/-/A-91387977,"Ellos Slim 5-Pocket Stretch Mid-Rise Denim Capri - 10, Dark Stonewash",ellos,National Brand,dark stonewash,40.99,72.9,true,43.8,regular,Slim,Slim Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90485730,https://www.target.com/p/ellos-women-s-plus-size-slim-5-pocket-denim-capri-12-medium-stonewash/-/A-90485730,"Ellos Slim 5-Pocket Stretch Mid-Rise Denim Capri - 10, Dark Stonewash",ellos,National Brand,medium stonewash,40.99,72.9,true,43.8,regular,Slim,Slim Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90377580,https://www.target.com/p/ellos-women-s-plus-size-straight-stretch-jeans-10-dark-stonewash/-/A-90377580,"Ellos Stretch Mid-Rise Adjustable Waist Straight Jean - 12, Light Stonewash",ellos,National Brand,dark stonewash,54.99,88.9,true,38.1,regular,Straight,Straight Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90377594,https://www.target.com/p/ellos-women-s-plus-size-straight-stretch-jeans-10-light-stonewash/-/A-90377594,"Ellos Stretch Mid-Rise Adjustable Waist Straight Jean - 12, Light Stonewash",ellos,National Brand,light stonewash,54.99,88.9,true,38.1,regular,Straight,Straight Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,1009624587,https://www.target.com/p/ellos-lightweight-wide-leg-crop-mid-rise-jeans-10-dark-wash/-/A-1009624587,"Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans - 12, Dark Wash",ellos,National Brand,dark wash,38.99,78.9,true,50.6,regular,Wide Leg,Wide Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90380235,https://www.target.com/p/ellos-women-s-plus-size-wide-leg-crop-jeans-10-indigo/-/A-90380235,"Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans - 12, Dark Wash",ellos,National Brand,indigo,38.99,78.9,true,50.6,regular,Wide Leg,Wide Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,1001736939,https://www.target.com/p/ellos-women-s-plus-size-lightweight-wide-leg-crop-jeans-10-light-stonewash/-/A-1001736939,"Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans - 12, Dark Wash",ellos,National Brand,light stonewash,38.99,78.9,true,50.6,regular,Wide Leg,Wide Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90380223,https://www.target.com/p/ellos-women-s-plus-size-wide-leg-crop-jeans-10-medium-stonewash/-/A-90380223,"Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans - 12, Dark Wash",ellos,National Brand,medium stonewash,38.99,78.9,true,50.6,regular,Wide Leg,Wide Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,90738150,https://www.target.com/p/ellos-women-s-plus-size-wide-leg-crop-jeans-10-white/-/A-90738150,"Ellos Lightweight Wide-Leg Crop Mid-Rise Elastic Waist Jeans - 12, Dark Wash",ellos,National Brand,white,37.99,76.9,true,50.6,regular,Wide Leg,Wide Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,1001879102,https://www.target.com/p/eloquii-women-s-plus-size-circular-cutout-denim-pant-14-dark-wash-denim/-/A-1001879102,"ELOQUII Circular Cutout Denim Pant - 14, Dark Wash Denim",ELOQUII,National Brand,dark wash denim,95.99,149.95,true,36.0,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,1009670317,https://www.target.com/p/eloquii-low-rise-pocket-detail-loose-jean-14-light-wash/-/A-1009670317,"ELOQUII Low Rise Pocket Detail Loose Jean - 14, Light Wash",ELOQUII,National Brand,light wash,72.99,119.95,true,39.1,High,Straight,Straight Leg with a Easy Fit,,,,,,Pull-On
Target,1009025202,https://www.target.com/p/eloquii-tall-cuff-jean-14-brown/-/A-1009025202,"ELOQUII Tall Cuff Jean - 14, Brown",ELOQUII,National Brand,brown,71.99,119.95,true,40.0,High,Straight,Straight Leg with a Regular Fit,,,,,,Pull-On
Target,1001546317,https://www.target.com/p/eloquii-women-s-plus-size-embroidered-naomi-straight-leg-jean-14-vintage-medium/-/A-1001546317,"ELOQUII Embroidered Naomi Straight Leg Jean - 14, Vintage Medium",ELOQUII,National Brand,vintage medium,72.99,119.95,true,39.1,High,Straight,Straight Leg with a Regular Fit,,,,,,Pull-On
Target,1002727334,https://www.target.com/p/eloquii-women-s-plus-size-petite-the-trouser-jean-14-medium-wash-denim/-/A-1002727334,"ELOQUII Petite The Trouser Jean - 24, Medium Wash Denim",ELOQUII,National Brand,medium wash denim,67.99,99.95,true,32.0,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,1002727339,https://www.target.com/p/eloquii-women-s-plus-size-petite-the-trouser-jean-14-true-dark-rinse-denim/-/A-1002727339,"ELOQUII Petite The Trouser Jean - 24, Medium Wash Denim",ELOQUII,National Brand,true dark rinse denim,67.99,99.95,true,32.0,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,1007012388,https://www.target.com/p/eloquii-drawstring-waist-lightweight-jean-14-light-wash/-/A-1007012388,"ELOQUII Drawstring Waist Lightweight Jean - 14, Light Wash",ELOQUII,National Brand,light wash,69.99,109.95,true,36.3,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,1002946675,https://www.target.com/p/eloquii-women-s-plus-size-drawstring-waist-lightweight-jean-14-medium-wash/-/A-1002946675,"ELOQUII Drawstring Waist Lightweight Jean - 14, Light Wash",ELOQUII,National Brand,medium wash,69.99,109.95,true,36.3,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,1000859787,https://www.target.com/p/eloquii-women-s-plus-size-tall-cuff-jean-14-dark-wash-denim/-/A-1000859787,"ELOQUII Tall Cuff Jean - 14, Light Wash",ELOQUII,National Brand,dark wash denim,70.99,119.95,true,40.8,High,Straight,Straight Leg with a Regular Fit,,,,,,Pull-On
Target,1000552693,https://www.target.com/p/eloquii-women-s-plus-size-tall-cuff-jean-14-light-wash/-/A-1000552693,"ELOQUII Tall Cuff Jean - 14, Light Wash",ELOQUII,National Brand,light wash,70.99,119.95,true,40.8,High,Straight,Straight Leg with a Regular Fit,,,,,,Pull-On
Target,92945192,https://www.target.com/p/eloquii-women-s-plus-size-the-flare-jean-14-dark-wash-denim/-/A-92945192,"ELOQUII The Flare Leg Jean - 14, Medium Wash Denim",ELOQUII,National Brand,dark wash denim,66.99,99.95,true,33.0,High,Flare,Flare with a Regular Fit,,,,,,Pull-On
Target,92945183,https://www.target.com/p/eloquii-women-s-plus-size-the-flare-jean-14-medium-wash-denim/-/A-92945183,"ELOQUII The Flare Leg Jean - 14, Medium Wash Denim",ELOQUII,National Brand,medium wash denim,66.99,99.95,true,33.0,High,Flare,Flare with a Regular Fit,,,,,,Pull-On
Target,91742184,https://www.target.com/p/eloquii-women-s-plus-size-the-barrel-jean-14-medium-wash-denim/-/A-91742184,"ELOQUII The Barrel Leg Jean - 14, Medium Wash",ELOQUII,National Brand,medium wash,78.99,109.95,true,28.2,High,Straight,Straight Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,92944477,https://www.target.com/p/eloquii-women-s-plus-size-the-leigh-super-stretch-slim-jean-14-dark-wash-denim/-/A-92944477,"ELOQUII The Leigh Super Stretch Slim Leg Jean - 14, Dark Wash",ELOQUII,National Brand,dark wash,65.99,99.95,true,34.0,High,Skinny,Skinny Leg with a Regular Fit,,,,,,Pull-On
Target,91742243,https://www.target.com/p/eloquii-women-s-plus-size-the-leigh-super-stretch-slim-jean-14-white/-/A-91742243,"ELOQUII The Leigh Super Stretch Slim Leg Jean - 14, White",ELOQUII,National Brand,white,66.99,99.95,true,33.0,High,Slim,Slim Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,92945628,https://www.target.com/p/eloquii-women-s-plus-size-the-loose-jean-14-vintage-black/-/A-92945628,"ELOQUII The Loose Fit Jean - 14, Vintage Black",ELOQUII,National Brand,vintage black,63.99,99.95,true,36.0,High,Wide Leg,Wide Leg with a Loose Fit,,,,,,Pull-On
Target,92945641,https://www.target.com/p/eloquii-women-s-plus-size-the-naomi-comfort-stretch-straight-jean-long-14-black-rinse/-/A-92945641,"ELOQUII The Naomi Comfort Stretch Straight Leg Jean - 14, Black Rinse",ELOQUII,National Brand,black rinse,69.99,99.95,true,30.0,High,Straight,Straight Leg with a Regular Fit,,,,,,Pull-On
Target,92945170,https://www.target.com/p/eloquii-women-s-plus-size-the-trouser-jean-14-indigo-rinse/-/A-92945170,"ELOQUII The Trouser Jean - 14, Indigo Rinse",ELOQUII,National Brand,indigo rinse,70.99,99.95,true,29.0,High,Wide Leg,Wide Leg with a Regular Fit,,,,,,Pull-On
Target,91754767,https://www.target.com/p/eloquii-women-s-plus-size-the-naomi-comfort-stretch-straight-jean-14-medium-wash-denim/-/A-91754767,"ELOQUII The Naomi Comfort Stretch Straight Leg Jean - 14, Medium Wash Denim",ELOQUII,National Brand,medium wash denim,67.99,99.95,true,32.0,High,Straight,Straight Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,93179474,https://www.target.com/p/eloquii-women-s-plus-size-the-naomi-comfort-stretch-straight-jean-14-true-dark-rinse-denim/-/A-93179474,"ELOQUII The Naomi Comfort Stretch Straight Leg Jean - 14, Medium Wash Denim",ELOQUII,National Brand,true dark rinse denim,67.99,99.95,true,32.0,High,Straight,Straight Leg with a Contemporary Fit,,,,,,Fly Button and Zipper
Target,91742445,https://www.target.com/p/eloquii-women-s-plus-size-the-yvette-rigid-wide-jean-14-dark-wash-denim/-/A-91742445,"ELOQUII The Yvette Rigid Wide Leg Jean - 14, Dark Wash Denim",ELOQUII,National Brand,dark wash denim,65.99,109.95,true,40.0,High,Wide Leg,Wide Leg with a Relaxed Fit,,,,,,Fly Button and Zipper
Target,92943674,https://www.target.com/p/eloquii-women-s-plus-size-wide-leg-cargo-jean-14-washed-black/-/A-92943674,"ELOQUII Wide Leg Cargo Jean - 14, Washed Black",ELOQUII,National Brand,washed black,71.99,109.95,true,34.5,High,Wide Leg,Wide Leg with a Easy Fit,,,,,,Pull-On
Target,91742549,https://www.target.com/p/eloquii-women-s-plus-size-the-yvette-rigid-wide-jean-14-medium-wash-distress/-/A-91742549,"ELOQUII The Yvette Rigid Wide Leg Jean - 14, Medium Wash",ELOQUII,National Brand,medium wash,69.99,109.95,true,36.3,High,Wide Leg,Wide Leg with a Relaxed Fit,,,,,,Fly Button and Zipper
Target,92945174,https://www.target.com/p/eloquii-women-s-plus-size-the-yvette-rigid-wide-jean-14-black-rinse/-/A-92945174,"ELOQUII The Yvette Rigid Wide Leg Jean - 14, Black Rinse",ELOQUII,National Brand,black rinse,65.99,109.95,true,40.0,High,Wide Leg,Wide Leg with a Tailored Fit,,,,,,Pull-On
Target,1006569426,https://www.target.com/p/erika-women-s-joey-stretch-denim-bootcut-jeans-athena-navy-denim/-/A-1006569427?preselect=1006569426#lnk=sametab,Erika Women's Joey Stretch Denim Bootcut Jeans | Atnena Navy Small,Erika,National Brand,,37.8,54.0,true,30.0,regular,Bootcut,Bootcut Leg with a Regular Fit,31.0,"64% Cotton, 35% Polyester, 1% Spandex",64.0,64.0,Stretch,Full Waistband Elastic
Target,1001848123,https://www.target.com/p/wallflower-fearless-curvy-17-5-jean-capris-for-women-super-high-rise-insta-vintage-denim-juniors-jeans-anissa-0/-/A-1001848123,"WallFlower Fearless Curvy 17.5"" Jean Capris For Women Super High-Rise Insta Vintage Denim - Juniors Jeans - Anissa, 11",WallFlower,National Brand,anissa,41.99,41.99,true,,High,Skinny,Skinny Leg with a Curvy Fit,17.5,"69% Cotton, 26% Polyester, 3% Rayon, 2% Spandex",69.0,69.0,Stretch,Fly Zipper
Target,1001848087,https://www.target.com/p/wallflower-fearless-curvy-17-5-jean-capris-for-women-super-high-rise-insta-vintage-denim-juniors-jeans-evan-0/-/A-1001848087,"WallFlower Fearless Curvy 17.5"" Jean Capris For Women Super High-Rise Insta Vintage Denim - Juniors Jeans - Anissa, 11",WallFlower,National Brand,evan,41.99,41.99,true,,High,Skinny,Skinny Leg with a Curvy Fit,17.5,"69% Cotton, 26% Polyester, 3% Rayon, 2% Spandex",69.0,69.0,Stretch,Fly Zipper
Target,1005423304,https://www.target.com/p/erika-women-s-joey-stretch-denim-bootcut-jeans-black-denim/-/A-1005423302?preselect=1005423304#lnk=sametab,Erika Women's Joey Stretch Denim Bootcut Jeans | Black Denim Medium,Erika,National Brand,,37.8,54.0,true,30.0,regular,Bootcut,Bootcut Leg with a Regular Fit,31.0,"64% Cotton, 35% Polyester, 1% Spandex",64.0,64.0,Stretch,Full Waistband Elastic
Target,1009332198,https://www.target.com/p/forever-21-women-s-low-rise-baggy-fit-with-side-stripes/-/A-1009332179?preselect=1009332198#lnk=sametab,"Forever 21 Women's Low Rise Baggy Fit with Side Stripes, Color- Blue, Size- 8",Forever 21,National Brand,Blue,38.0,38.0,true,,Low,Baggy,Baggy Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332261,https://www.target.com/p/forever-21-women-s-low-rise-baggy-stretch-denim-color-black-size-0/-/A-1009332261,"Forever 21 Women's Low Rise Baggy Stretch Denim, Color- Leopard, Size- 8",Forever 21,National Brand,black,42.0,42.0,true,,Low,Baggy,Baggy Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332294,https://www.target.com/p/forever-21-women-s-low-rise-baggy-stretch-denim-color-blue-size-0/-/A-1009332294,"Forever 21 Women's Low Rise Baggy Stretch Denim, Color- Leopard, Size- 8",Forever 21,National Brand,blue,42.0,42.0,true,,Low,Baggy,Baggy Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332302,https://www.target.com/p/forever-21-women-s-low-rise-baggy-stretch-denim-color-grey-size-0/-/A-1009332302,"Forever 21 Women's Low Rise Baggy Stretch Denim, Color- Leopard, Size- 8",Forever 21,National Brand,gray,42.0,42.0,true,,Low,Baggy,Baggy Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332310,https://www.target.com/p/forever-21-women-s-low-rise-baggy-stretch-denim-color-leopard-size-0/-/A-1009332310,"Forever 21 Women's Low Rise Baggy Stretch Denim, Color- Leopard, Size- 8",Forever 21,National Brand,multicolored,42.0,42.0,true,,Low,Baggy,Baggy Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332240,https://www.target.com/p/forever-21-women-s-low-waist-wide-leg-denim-jeans-with-heart-patch-details-color-black-size-0/-/A-1009332240,"Forever 21 Women’s Low Waist Wide Leg Denim Jeans with Heart Patch Details, Color- Blue, Size- 14",Forever 21,National Brand,black,40.0,40.0,true,,Low,Wide Leg,Wide Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332188,https://www.target.com/p/forever-21-women-s-low-waist-wide-leg-denim-jeans-with-heart-patch-details/-/A-1009332188,"Forever 21 Women’s Low Waist Wide Leg Denim Jeans with Heart Patch Details, Color- Blue, Size- 14",Forever 21,National Brand,blue,40.0,40.0,true,,Low,Wide Leg,Wide Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332223,https://www.target.com/p/forever-21-women-s-rhinestone-heart-embellished-wide-leg-jeans/-/A-1009332221?preselect=1009332223#lnk=sametab,"Forever 21 Women’s Rhinestone Heart Embellished Wide Leg Jeans, Color- Light Blue, Size- 2",Forever 21,National Brand,Light Blue,40.0,40.0,true,,Mid,Wide Leg,Wide Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1009332222,https://www.target.com/p/forever-21-women-s-rhinestone-heart-embellished-wide-leg-jeans/-/A-1009332189?preselect=1009332222#lnk=sametab,"Forever 21 Women’s Rhinestone Heart Embellished Wide Leg Jeans, Color- Blue, Size- 10",Forever 21,National Brand,Blue,40.0,40.0,true,,Mid,Wide Leg,Wide Leg with a Loose Fit,,Cotton,,,,Fly Button and Zipper
Target,1010929028,https://www.target.com/p/garvee-high-rise-straight-leg-ankle-jeans-with-cuffed-jeans-detail-frayed-hem-denim-trousers-stylish-denim-pants-women/-/A-1010929023?preselect=1010929028#lnk=sametab,"Garvee High Rise Straight Leg Ankle Jeans with Cuffed Jeans Detail Frayed Hem Denim Trousers Stylish Denim Pants Women,Dark Blue-Small",Garvee,National Brand,Small,42.99,72.99,true,41.1,High,Wide Leg,Wide Leg with a Straight Fit,,"65% Polyester, 65% Polyester",,,,Fly Button
Target,1010929247,https://www.target.com/p/garvee-high-waisted-wide-leg-jeans-baggy-pleated-denim-pants-loose-fit-straight-leg-trouser-jeans-for-women-streetwear-fashion-style-blue-large/-/A-1010929247,"Garvee High Waisted Wide Leg Jeans Baggy Pleated Denim Pants Loose Fit Straight Leg Trouser Jeans for Women Streetwear Fashion Style,Blue-Small",Garvee,National Brand,Blue,44.99,75.99,true,40.8,Mid,Wide Leg,Wide Leg with a Casual Fit,,,,,,Fly Button and Zipper
Target,1010929279,https://www.target.com/p/garvee-bow-print-wide-leg-jeans-high-waisted-baggy-denim-trousers-gradient-wash-loose-fit-hip-hop-streetwear-jeans-for-women/-/A-1010929277?preselect=1010929279#lnk=sametab,"Garvee Bow Print Wide Leg Jeans High Waisted Baggy Denim Trousers Gradient Wash Loose Fit Hip Hop Streetwear Jeans for Women,Blue-Large",Garvee,National Brand,Large,43.99,73.99,true,40.5,High,Wide Leg,Baggy Leg with a Casual Fit,,"65% Cotton, 35% Polyester",65.0,65.0,,Fly Button and Zipper
Target,1010943206,https://www.target.com/p/garvee-women-fashion-wide-leg-jeans-high-waisted-jeans-casual-bottom-straight-denim-pants-with-pockets/-/A-1010943200?preselect=1010943206#lnk=sametab,Garvee Women Fashion Wide Leg Jeans High Waisted Jeans Casual Bottom Straight Denim Pants with Pockets M Black,Garvee,National Brand,,41.99,87.99,true,52.3,High,Wide Leg,Wide Leg with a Casual Fit,,Rayon,,,,Fly Button and Zipper
Target,1009979263,https://www.target.com/p/garvee-women-distressed-baggy-jeans-ripped-knee-wide-leg-denim-pants-for-casual-streetwear/-/A-1009979263,Garvee Women Distressed Baggy Jeans Ripped Knee Wide-Leg Denim Pants For Casual Streetwear,Garvee,National Brand,blue,45.99,55.99,true,17.9,High,Wide Leg,Straight Leg with a Regular Fit,40.0,Polyester,,,,Fly Button and Zipper
Target,1010043162,https://www.target.com/p/garvee-women-s-cargo-jeans-elastic-high-waist-straight-leg-denim-pants-multi-pockets-loose-relaxed-fit-work-trousers-denim-blue-small/-/A-1010043162,"Garvee Women's Cargo Jeans Elastic High Waist Straight Leg Denim Pants Multi Pockets Loose Relaxed Fit Work Trousers,Denim blue - Large",Garvee,National Brand,denim blue,45.99,100.99,true,54.5,High,Straight,Straight Leg with a Regular Fit,,,,,,Fly Button and Zipper
Target,1010043156,https://www.target.com/p/garvee-women-s-cargo-jeans-elastic-high-waist-straight-leg-denim-pants-multi-pockets-loose-relaxed-fit-work-trousers-light-khaki-small/-/A-1010043156,"Garvee Women's Cargo Jeans Elastic High Waist Straight Leg Denim Pants Multi Pockets Loose Relaxed Fit Work Trousers,Denim blue - Large",Garvee,National Brand,light khaki,45.99,100.99,true,54.5,High,Straight,Straight Leg with a Regular Fit,,,,,,Fly Button and Zipper
Target,1010999738,https://www.target.com/p/garvee-women-s-fashion-bell-leg-jeans-button-detail-high-waist-stretch-bootcut-slim-fit-denim-pants-with-pockets-l-royal-blue/-/A-1010999738,Garvee Women's Fashion Bell Leg Jeans Button Detail High Waist Stretch Bootcut Slim Fit Denim Pants with Pockets M Light Blue,Garvee,National Brand,Royal Blue,40.99,85.99,true,52.3,High,Slim,Flare with a Slim Fit,,,,,,Fly Button
Target,1010111008,https://www.target.com/p/garvee-women-s-high-waisted-ripped-jeans-distressed-straight-leg-denim-pants-casual-straight-fit-jean-trousers-gray-small/-/A-1010111008,"Garvee Women's High Waisted Ripped Jeans Distressed Straight Leg Denim Pants Casual Straight Fit Jean Trousers,Light Blue - Medium",Garvee,National Brand,gray,33.99,57.99,true,41.4,High,Straight,Flare with a Regular Fit,,,,,,Fly Button and Zipper
Target,1010111000,https://www.target.com/p/garvee-women-s-high-waisted-ripped-jeans-distressed-straight-leg-denim-pants-casual-straight-fit-jean-trousers-light-blue-small/-/A-1010111000,"Garvee Women's High Waisted Ripped Jeans Distressed Straight Leg Denim Pants Casual Straight Fit Jean Trousers,Light Blue - Medium",Garvee,National Brand,light blue,33.99,57.99,true,41.4,High,Straight,Flare with a Regular Fit,,,,,,Fly Button and Zipper
